City	State	Incorporation	Year	Population
Brookhaven 	Mississippi	city	2013	12452
Brookhaven 	Mississippi	city	2014	12465
Brookhaven 	Mississippi	city	2015	12414
Byram 	Mississippi	city	2010	11501
Byram 	Mississippi	city	2011	11656
Byram 	Mississippi	city	2012	11704
Byram 	Mississippi	city	2013	11599
Byram 	Mississippi	city	2014	11558
Byram 	Mississippi	city	2015	11509
Canton 	Mississippi	city	2010	13210
Canton 	Mississippi	city	2011	13218
Canton 	Mississippi	city	2012	13229
Canton 	Mississippi	city	2013	13249
Canton 	Mississippi	city	2014	13716
Canton 	Mississippi	city	2015	13676
Carthage 	Mississippi	city	2010	5058
Carthage 	Mississippi	city	2012	5004
Clarksdale 	Mississippi	city	2010	17940
Clarksdale 	Mississippi	city	2011	17761
Clarksdale 	Mississippi	city	2012	17628
Clarksdale 	Mississippi	city	2013	17273
Clarksdale 	Mississippi	city	2014	17055
Clarksdale 	Mississippi	city	2015	16847
Cleveland 	Mississippi	city	2010	12310
Cleveland 	Mississippi	city	2011	12154
Cleveland 	Mississippi	city	2012	12307
Cleveland 	Mississippi	city	2013	12407
Cleveland 	Mississippi	city	2014	12510
Cleveland 	Mississippi	city	2015	12327
Clinton 	Mississippi	city	2010	25271
Clinton 	Mississippi	city	2011	25683
Clinton 	Mississippi	city	2012	25543
Clinton 	Mississippi	city	2013	25490
Clinton 	Mississippi	city	2014	25382
Clinton 	Mississippi	city	2015	25254
Columbia 	Mississippi	city	2010	6569
Columbia 	Mississippi	city	2011	6494
Columbia 	Mississippi	city	2012	6438
Columbia 	Mississippi	city	2013	6380
Columbia 	Mississippi	city	2014	6301
Columbia 	Mississippi	city	2015	6229
Columbus 	Mississippi	city	2010	23674
Columbus 	Mississippi	city	2011	23546
Columbus 	Mississippi	city	2012	23486
Columbus 	Mississippi	city	2013	23437
Columbus 	Mississippi	city	2014	23242
Columbus 	Mississippi	city	2015	23168
Corinth 	Mississippi	city	2010	14593
Corinth 	Mississippi	city	2011	14818
Corinth 	Mississippi	city	2012	14823
Corinth 	Mississippi	city	2013	14851
Corinth 	Mississippi	city	2014	14851
Corinth 	Mississippi	city	2015	14866
Crystal Springs 	Mississippi	city	2010	5035
Crystal Springs 	Mississippi	city	2011	5011
Diamondhead 	Mississippi	city	2010	8345
Diamondhead 	Mississippi	city	2011	8330
Diamondhead 	Mississippi	city	2012	8314
Diamondhead 	Mississippi	city	2013	8241
Diamondhead 	Mississippi	city	2014	8195
Diamondhead 	Mississippi	city	2015	8132
D'Iberville 	Mississippi	city	2010	9620
D'Iberville 	Mississippi	city	2011	9896
D'Iberville 	Mississippi	city	2012	9976
D'Iberville 	Mississippi	city	2013	10383
D'Iberville 	Mississippi	city	2014	10952
D'Iberville 	Mississippi	city	2015	11400
Flowood 	Mississippi	city	2010	7886
Flowood 	Mississippi	city	2011	8046
Flowood 	Mississippi	city	2012	8175
Flowood 	Mississippi	city	2013	8369
Flowood 	Mississippi	city	2014	8559
Flowood 	Mississippi	city	2015	8705
Forest 	Mississippi	city	2010	5702
Forest 	Mississippi	city	2011	5725
Forest 	Mississippi	city	2012	5711
Forest 	Mississippi	city	2013	5697
Forest 	Mississippi	city	2014	5737
Forest 	Mississippi	city	2015	5695
Gautier 	Mississippi	city	2010	18590
Gautier 	Mississippi	city	2011	18597
Gautier 	Mississippi	city	2012	18532
Gautier 	Mississippi	city	2013	18550
Gautier 	Mississippi	city	2014	18652
Gautier 	Mississippi	city	2015	18570
Greenville 	Mississippi	city	2010	34363
Greenville 	Mississippi	city	2011	33912
Greenville 	Mississippi	city	2012	33493
Greenville 	Mississippi	city	2013	33198
Greenville 	Mississippi	city	2014	32827
Greenville 	Mississippi	city	2015	32156
Greenwood 	Mississippi	city	2010	16091
Greenwood 	Mississippi	city	2011	15910
Greenwood 	Mississippi	city	2012	15837
Greenwood 	Mississippi	city	2013	15802
Greenwood 	Mississippi	city	2014	15688
Greenwood 	Mississippi	city	2015	15431
Grenada 	Mississippi	city	2010	13059
Grenada 	Mississippi	city	2011	12897
Grenada 	Mississippi	city	2012	12914
Grenada 	Mississippi	city	2013	12878
Grenada 	Mississippi	city	2014	12948
Grenada 	Mississippi	city	2015	12900
Hattiesburg 	Mississippi	city	2010	45821
Hattiesburg 	Mississippi	city	2011	46382
Hattiesburg 	Mississippi	city	2012	46867
Hattiesburg 	Mississippi	city	2013	47067
Hattiesburg 	Mississippi	city	2014	46695
Hattiesburg 	Mississippi	city	2015	46805
Hernando 	Mississippi	city	2010	14129
Hernando 	Mississippi	city	2011	14422
Hernando 	Mississippi	city	2012	14739
Hernando 	Mississippi	city	2013	15014
Hernando 	Mississippi	city	2014	15286
Hernando 	Mississippi	city	2015	15503
Holly Springs 	Mississippi	city	2010	7681
Holly Springs 	Mississippi	city	2011	7589
Holly Springs 	Mississippi	city	2012	7546
Holly Springs 	Mississippi	city	2013	7532
Holly Springs 	Mississippi	city	2014	7568
Holly Springs 	Mississippi	city	2015	7610
Horn Lake 	Mississippi	city	2010	26120
Horn Lake 	Mississippi	city	2011	26327
Horn Lake 	Mississippi	city	2012	26556
Horn Lake 	Mississippi	city	2013	26645
Horn Lake 	Mississippi	city	2014	26765
Horn Lake 	Mississippi	city	2015	26915
Indianola 	Mississippi	city	2010	10662
Indianola 	Mississippi	city	2011	10595
Indianola 	Mississippi	city	2012	10509
Indianola 	Mississippi	city	2013	10262
Indianola 	Mississippi	city	2014	10095
Indianola 	Mississippi	city	2015	9943
Kosciusko 	Mississippi	city	2010	7389
Kosciusko 	Mississippi	city	2011	7299
Kosciusko 	Mississippi	city	2012	7223
Kosciusko 	Mississippi	city	2013	7290
Kosciusko 	Mississippi	city	2014	7216
Kosciusko 	Mississippi	city	2015	7187
Laurel 	Mississippi	city	2010	18556
Laurel 	Mississippi	city	2011	18537
Laurel 	Mississippi	city	2012	18769
Laurel 	Mississippi	city	2013	18863
Laurel 	Mississippi	city	2014	18849
Laurel 	Mississippi	city	2015	18837
Long Beach 	Mississippi	city	2010	14815
Long Beach 	Mississippi	city	2011	15166
Long Beach 	Mississippi	city	2012	15285
Long Beach 	Mississippi	city	2013	15360
Long Beach 	Mississippi	city	2014	15436
Long Beach 	Mississippi	city	2015	15555
Louisville 	Mississippi	city	2010	6623
Louisville 	Mississippi	city	2011	6551
Louisville 	Mississippi	city	2012	6511
Louisville 	Mississippi	city	2013	6416
Louisville 	Mississippi	city	2014	6327
Louisville 	Mississippi	city	2015	6314
McComb 	Mississippi	city	2010	12807
McComb 	Mississippi	city	2011	12863
McComb 	Mississippi	city	2012	12750
McComb 	Mississippi	city	2013	12694
McComb 	Mississippi	city	2014	12683
McComb 	Mississippi	city	2015	12661
Madison 	Mississippi	city	2010	24257
Madison 	Mississippi	city	2011	24593
Madison 	Mississippi	city	2012	24845
Madison 	Mississippi	city	2013	25215
Madison 	Mississippi	city	2014	25454
Madison 	Mississippi	city	2015	25799
Meridian 	Mississippi	city	2010	41182
Meridian 	Mississippi	city	2011	41171
Meridian 	Mississippi	city	2012	40868
Meridian 	Mississippi	city	2013	40710
Meridian 	Mississippi	city	2014	40202
Meridian 	Mississippi	city	2015	39661
Moss Point 	Mississippi	city	2010	13675
Moss Point 	Mississippi	city	2011	13733
Moss Point 	Mississippi	city	2012	13693
Moss Point 	Mississippi	city	2013	13656
Moss Point 	Mississippi	city	2014	13707
Moss Point 	Mississippi	city	2015	13654
Natchez 	Mississippi	city	2010	15772
Natchez 	Mississippi	city	2011	15685
Natchez 	Mississippi	city	2012	15593
Natchez 	Mississippi	city	2013	15506
Natchez 	Mississippi	city	2014	15392
Natchez 	Mississippi	city	2015	15128
New Albany 	Mississippi	city	2010	8031
New Albany 	Mississippi	city	2011	8076
New Albany 	Mississippi	city	2012	8184
New Albany 	Mississippi	city	2013	8464
New Albany 	Mississippi	city	2014	8734
New Albany 	Mississippi	city	2015	8830
Ocean Springs 	Mississippi	city	2010	17380
Ocean Springs 	Mississippi	city	2011	17433
Ocean Springs 	Mississippi	city	2012	17437
Ocean Springs 	Mississippi	city	2013	17461
Ocean Springs 	Mississippi	city	2014	17586
Ocean Springs 	Mississippi	city	2015	17636
Olive Branch 	Mississippi	city	2010	33598
Olive Branch 	Mississippi	city	2011	34058
Olive Branch 	Mississippi	city	2012	34546
Olive Branch 	Mississippi	city	2013	34971
Olive Branch 	Mississippi	city	2014	35452
Olive Branch 	Mississippi	city	2015	36010
Oxford 	Mississippi	city	2010	18968
Oxford 	Mississippi	city	2011	19432
Oxford 	Mississippi	city	2012	20039
Oxford 	Mississippi	city	2013	20575
Oxford 	Mississippi	city	2014	21489
Oxford 	Mississippi	city	2015	22314
Pascagoula 	Mississippi	city	2010	22304
Pascagoula 	Mississippi	city	2011	22318
Pascagoula 	Mississippi	city	2012	22230
Pascagoula 	Mississippi	city	2013	22185
Pascagoula 	Mississippi	city	2014	22277
Pascagoula 	Mississippi	city	2015	22126
Pass Christian 	Mississippi	city	2013	5100
Pass Christian 	Mississippi	city	2014	5298
Pass Christian 	Mississippi	city	2015	5498
Pearl 	Mississippi	city	2010	25759
Pearl 	Mississippi	city	2011	25958
Pearl 	Mississippi	city	2012	26161
Pearl 	Mississippi	city	2013	26243
Pearl 	Mississippi	city	2014	26385
Pearl 	Mississippi	city	2015	26462
Petal 	Mississippi	city	2010	10476
Petal 	Mississippi	city	2011	10630
Petal 	Mississippi	city	2012	10776
Petal 	Mississippi	city	2013	10778
Petal 	Mississippi	city	2014	10723
Petal 	Mississippi	city	2015	10701
Philadelphia 	Mississippi	city	2010	7475
Philadelphia 	Mississippi	city	2011	7483
Philadelphia 	Mississippi	city	2012	7478
Philadelphia 	Mississippi	city	2013	7414
Philadelphia 	Mississippi	city	2014	7403
Philadelphia 	Mississippi	city	2015	7391
Picayune 	Mississippi	city	2010	10896
Picayune 	Mississippi	city	2011	10938
Picayune 	Mississippi	city	2012	10840
Picayune 	Mississippi	city	2013	10752
Picayune 	Mississippi	city	2014	10744
Picayune 	Mississippi	city	2015	10675
Pontotoc 	Mississippi	city	2010	5643
Pontotoc 	Mississippi	city	2011	5618
Pontotoc 	Mississippi	city	2012	5745
Pontotoc 	Mississippi	city	2013	5842
Pontotoc 	Mississippi	city	2014	5899
Pontotoc 	Mississippi	city	2015	5944
Richland 	Mississippi	city	2010	6936
Richland 	Mississippi	city	2011	6999
Richland 	Mississippi	city	2012	7037
Richland 	Mississippi	city	2013	7055
Richland 	Mississippi	city	2014	7074
Richland 	Mississippi	city	2015	7087
Ridgeland 	Mississippi	city	2010	24078
Ridgeland 	Mississippi	city	2011	24154
Ridgeland 	Mississippi	city	2012	24262
Ridgeland 	Mississippi	city	2013	24354
Ridgeland 	Mississippi	city	2014	24221
Ridgeland 	Mississippi	city	2015	24351
Ripley 	Mississippi	city	2010	5391
Ripley 	Mississippi	city	2011	5348
Ripley 	Mississippi	city	2012	5333
Ripley 	Mississippi	city	2013	5352
Ripley 	Mississippi	city	2014	5339
Ripley 	Mississippi	city	2015	5357
Saltillo 	Mississippi	city	2014	5004
Saltillo 	Mississippi	city	2015	5004
Senatobia 	Mississippi	city	2010	8183
Senatobia 	Mississippi	city	2011	8129
Senatobia 	Mississippi	city	2012	8052
Senatobia 	Mississippi	city	2013	7998
Senatobia 	Mississippi	city	2014	7948
Senatobia 	Mississippi	city	2015	7963
Southaven 	Mississippi	city	2010	49128
Southaven 	Mississippi	city	2011	49718
Starkville 	Mississippi	city	2010	23943
Starkville 	Mississippi	city	2011	24189
Starkville 	Mississippi	city	2012	24541
Starkville 	Mississippi	city	2013	24749
Starkville 	Mississippi	city	2014	24912
Starkville 	Mississippi	city	2015	25366
Tupelo 	Mississippi	city	2010	34590
Tupelo 	Mississippi	city	2011	35128
Tupelo 	Mississippi	city	2012	35522
Tupelo 	Mississippi	city	2013	35763
Tupelo 	Mississippi	city	2014	35685
Tupelo 	Mississippi	city	2015	35680
Vicksburg 	Mississippi	city	2010	23869
Vicksburg 	Mississippi	city	2011	23566
Vicksburg 	Mississippi	city	2012	23479
Vicksburg 	Mississippi	city	2013	23528
Vicksburg 	Mississippi	city	2014	23388
Vicksburg 	Mississippi	city	2015	23131
Waveland 	Mississippi	city	2010	6438
Waveland 	Mississippi	city	2011	6478
Waveland 	Mississippi	city	2012	6512
Waveland 	Mississippi	city	2013	6463
Waveland 	Mississippi	city	2014	6432
Waveland 	Mississippi	city	2015	6391
Waynesboro 	Mississippi	city	2010	5046
Waynesboro 	Mississippi	city	2011	5012
Waynesboro 	Mississippi	city	2012	5003
West Point 	Mississippi	city	2010	11268
West Point 	Mississippi	city	2011	11243
West Point 	Mississippi	city	2012	11180
West Point 	Mississippi	city	2013	11155
West Point 	Mississippi	city	2014	11047
West Point 	Mississippi	city	2015	10990
Winona 	Mississippi	city	2010	5029
Yazoo City 	Mississippi	city	2010	11373
Yazoo City 	Mississippi	city	2011	11568
Yazoo City 	Mississippi	city	2012	11567
Yazoo City 	Mississippi	city	2013	11417
Yazoo City 	Mississippi	city	2014	11338
Yazoo City 	Mississippi	city	2015	11245
Hattiesburg 	Mississippi	city (pt.)	2010	41023
Hattiesburg 	Mississippi	city (pt.)	2011	41497
Hattiesburg 	Mississippi	city (pt.)	2012	41916
Hattiesburg 	Mississippi	city (pt.)	2013	41997
Hattiesburg 	Mississippi	city (pt.)	2014	41517
Hattiesburg 	Mississippi	city (pt.)	2015	41541
Hattiesburg 	Mississippi	city (pt.)	2013	5070
Hattiesburg 	Mississippi	city (pt.)	2014	5178
Hattiesburg 	Mississippi	city (pt.)	2015	5264
Arnold 	Missouri	city	2010	20847
Arnold 	Missouri	city	2011	20894
Arnold 	Missouri	city	2012	21018
Arnold 	Missouri	city	2013	21089
Arnold 	Missouri	city	2014	21237
Arnold 	Missouri	city	2015	21357
Aurora 	Missouri	city	2010	7505
Aurora 	Missouri	city	2011	7487
Aurora 	Missouri	city	2012	7473
Aurora 	Missouri	city	2013	7473
Aurora 	Missouri	city	2014	7451
Aurora 	Missouri	city	2015	7477
Ballwin 	Missouri	city	2010	30417
Ballwin 	Missouri	city	2011	30416
Ballwin 	Missouri	city	2012	30453
Ballwin 	Missouri	city	2013	30484
Ballwin 	Missouri	city	2014	30514
Ballwin 	Missouri	city	2015	30577
Battlefield 	Missouri	city	2010	5608
Battlefield 	Missouri	city	2011	5664
Battlefield 	Missouri	city	2012	5743
Battlefield 	Missouri	city	2013	5877
Battlefield 	Missouri	city	2014	5931
Battlefield 	Missouri	city	2015	6001
Bellefontaine Neighbors 	Missouri	city	2010	10847
Bellefontaine Neighbors 	Missouri	city	2011	10833
Bellefontaine Neighbors 	Missouri	city	2012	10835
Bellefontaine Neighbors 	Missouri	city	2013	10819
Bellefontaine Neighbors 	Missouri	city	2014	10810
Bellefontaine Neighbors 	Missouri	city	2015	10798
Belton 	Missouri	city	2010	23160
Belton 	Missouri	city	2011	23213
Belton 	Missouri	city	2012	23273
Belton 	Missouri	city	2013	23248
Belton 	Missouri	city	2014	23186
Belton 	Missouri	city	2015	23168
Berkeley 	Missouri	city	2010	9122
Berkeley 	Missouri	city	2011	9108
Berkeley 	Missouri	city	2012	9111
Berkeley 	Missouri	city	2013	9097
Berkeley 	Missouri	city	2014	9087
Berkeley 	Missouri	city	2015	9073
Black Jack 	Missouri	city	2010	6922
Black Jack 	Missouri	city	2011	6917
Black Jack 	Missouri	city	2012	6921
Black Jack 	Missouri	city	2013	6928
Black Jack 	Missouri	city	2014	6937
Black Jack 	Missouri	city	2015	6947
Bolivar 	Missouri	city	2010	10340
Bolivar 	Missouri	city	2011	10386
Bolivar 	Missouri	city	2012	10414
Bolivar 	Missouri	city	2013	10468
Bolivar 	Missouri	city	2014	10565
Bolivar 	Missouri	city	2015	10714
Bonne Terre 	Missouri	city	2010	6932
Bonne Terre 	Missouri	city	2011	6936
Bonne Terre 	Missouri	city	2012	7033
Bonne Terre 	Missouri	city	2013	7223
Bonne Terre 	Missouri	city	2014	7029
Bonne Terre 	Missouri	city	2015	7133
Boonville 	Missouri	city	2010	8304
Boonville 	Missouri	city	2011	8284
Boonville 	Missouri	city	2012	8309
Boonville 	Missouri	city	2013	8355
Boonville 	Missouri	city	2014	8369
Boonville 	Missouri	city	2015	8403
Bowling Green 	Missouri	city	2010	5330
Bowling Green 	Missouri	city	2011	5483
Bowling Green 	Missouri	city	2012	5463
Bowling Green 	Missouri	city	2013	5482
Bowling Green 	Missouri	city	2014	5494
Bowling Green 	Missouri	city	2015	5388
Branson 	Missouri	city	2010	10654
Branson 	Missouri	city	2011	10772
Branson 	Missouri	city	2012	10890
Branson 	Missouri	city	2013	10988
Branson 	Missouri	city	2014	11317
Branson 	Missouri	city	2015	11431
Brentwood 	Missouri	city	2010	8051
Brentwood 	Missouri	city	2011	8042
Brentwood 	Missouri	city	2012	8043
Brentwood 	Missouri	city	2013	8036
Brentwood 	Missouri	city	2014	8046
Brentwood 	Missouri	city	2015	8057
Bridgeton 	Missouri	city	2010	11545
Bridgeton 	Missouri	city	2011	11579
Bridgeton 	Missouri	city	2012	11633
Bridgeton 	Missouri	city	2013	11689
Bridgeton 	Missouri	city	2014	11786
Bridgeton 	Missouri	city	2015	11786
Cameron 	Missouri	city	2010	9930
Cameron 	Missouri	city	2011	9910
Cameron 	Missouri	city	2012	9859
Cameron 	Missouri	city	2013	9825
Cameron 	Missouri	city	2014	9752
Cameron 	Missouri	city	2015	9836
Cape Girardeau 	Missouri	city	2010	38109
Cape Girardeau 	Missouri	city	2011	38471
Cape Girardeau 	Missouri	city	2012	38696
Cape Girardeau 	Missouri	city	2013	38964
Cape Girardeau 	Missouri	city	2014	39204
Cape Girardeau 	Missouri	city	2015	39462
Carl Junction 	Missouri	city	2010	7481
Carl Junction 	Missouri	city	2011	7497
Carl Junction 	Missouri	city	2012	7434
Carl Junction 	Missouri	city	2013	7560
Carl Junction 	Missouri	city	2014	7676
Carl Junction 	Missouri	city	2015	7729
Carthage 	Missouri	city	2010	14416
Carthage 	Missouri	city	2011	14426
Carthage 	Missouri	city	2012	14119
Carthage 	Missouri	city	2013	14228
Carthage 	Missouri	city	2014	14274
Carthage 	Missouri	city	2015	14319
Caruthersville 	Missouri	city	2010	6149
Caruthersville 	Missouri	city	2011	6136
Caruthersville 	Missouri	city	2012	6117
Caruthersville 	Missouri	city	2013	6012
Caruthersville 	Missouri	city	2014	5961
Caruthersville 	Missouri	city	2015	5930
Charleston 	Missouri	city	2010	5909
Charleston 	Missouri	city	2011	5881
Charleston 	Missouri	city	2012	5905
Charleston 	Missouri	city	2013	5895
Charleston 	Missouri	city	2014	5903
Charleston 	Missouri	city	2015	5815
Chesterfield 	Missouri	city	2010	47491
Chesterfield 	Missouri	city	2011	47544
Chesterfield 	Missouri	city	2012	47666
Chesterfield 	Missouri	city	2013	47717
Chesterfield 	Missouri	city	2014	47792
Chesterfield 	Missouri	city	2015	47864
Chillicothe 	Missouri	city	2010	9450
Chillicothe 	Missouri	city	2011	9475
Chillicothe 	Missouri	city	2012	9442
Chillicothe 	Missouri	city	2013	9342
Chillicothe 	Missouri	city	2014	9531
Chillicothe 	Missouri	city	2015	9487
Clayton 	Missouri	city	2010	15937
Clayton 	Missouri	city	2011	15920
Clayton 	Missouri	city	2012	15917
Clayton 	Missouri	city	2013	15893
Clayton 	Missouri	city	2014	15891
Clayton 	Missouri	city	2015	15884
Clinton 	Missouri	city	2010	9007
Clinton 	Missouri	city	2011	9047
Clinton 	Missouri	city	2012	9045
Clinton 	Missouri	city	2013	9021
Clinton 	Missouri	city	2014	9012
Clinton 	Missouri	city	2015	8899
Crestwood 	Missouri	city	2010	11912
Crestwood 	Missouri	city	2011	11917
Crestwood 	Missouri	city	2012	11939
Crestwood 	Missouri	city	2013	11945
Crestwood 	Missouri	city	2014	11955
Crestwood 	Missouri	city	2015	11966
Creve Coeur 	Missouri	city	2010	17830
Creve Coeur 	Missouri	city	2011	17833
Creve Coeur 	Missouri	city	2012	17856
Creve Coeur 	Missouri	city	2013	17857
Creve Coeur 	Missouri	city	2014	17873
Creve Coeur 	Missouri	city	2015	18276
Dardenne Prairie 	Missouri	city	2010	11548
Dardenne Prairie 	Missouri	city	2011	11833
Dardenne Prairie 	Missouri	city	2012	12059
Dardenne Prairie 	Missouri	city	2013	12333
Dardenne Prairie 	Missouri	city	2014	12800
Dardenne Prairie 	Missouri	city	2015	12890
Dellwood 	Missouri	city	2010	5022
Dellwood 	Missouri	city	2011	5016
Dellwood 	Missouri	city	2012	5017
Dellwood 	Missouri	city	2013	5011
Dellwood 	Missouri	city	2014	5007
Dellwood 	Missouri	city	2015	5011
Desloge 	Missouri	city	2010	5058
Desloge 	Missouri	city	2011	5018
De Soto 	Missouri	city	2010	6409
De Soto 	Missouri	city	2011	6457
De Soto 	Missouri	city	2012	6450
